well_id,lat,lon,arsenic_ug_l
S99_04276,25.9621,89.4333,< 0.5
S99_04277,25.9578,89.4065,< 0.5
S99_04278,25.9743,89.3742,< 0.5
S99_04279,26.2108,89.1121,< 0.5
S99_04280,26.1653,89.1169,2.4
S99_04281,26.1211,89.1403,< 0.5
S99_04282,26.1109,89.1545,< 0.5
S99_04283,26.0701,89.2379,2.7
S99_04284,26.0917,89.2242,< 0.5
S99_04285,26.0536,89.1504,0.7
S99_04286,26.1338,89.1378,< 0.5
S99_04287,26.3463,89.0163,0.7
S99_04288,26.3077,88.9921,15.7
S99_04289,26.4046,88.9222,< 0.5
S99_04290,26.1032,88.8605,8.3
S99_04291,26.2206,88.8234,< 0.5
S99_04292,26.2468,88.7949,16.7
S99_04293,26.201,88.7976,< 0.5
S99_04294,26.1446,88.8213,4
S99_04295,26.1052,88.8011,< 0.5
S99_04296,26.0767,88.7902,< 0.5
S99_04297,26.0581,88.8279,4.1
S99_04298,26.2563,88.8789,< 0.5
S99_04299,26.2103,88.9078,< 0.5
S99_04300,26.2058,88.9275,< 0.5
S99_04301,26.1525,88.9199,< 0.5
S99_04302,26.1725,88.9662,3.3
S99_04303,26.1828,88.993,< 0.5
S99_04304,26.1957,88.9988,< 0.5
S99_04305,26.1515,89.0366,< 0.5
S99_04306,26.0985,89.0498,< 0.5
S99_04307,25.77,88.9177,1.5
S99_04308,25.7815,88.9199,4.1
S99_04309,25.7896,88.9627,< 0.5
S99_04310,25.8327,88.9556,< 0.5
S99_04311,25.8365,88.952,< 0.5
S99_04312,25.8165,88.8726,< 0.5
S99_04313,25.8026,88.888,0.8
S99_04314,25.7781,88.893,< 0.5
S99_04315,25.7743,88.8942,< 0.5
S99_04316,26.2842,88.5776,1.2
S99_04317,26.2668,88.5671,< 0.5
S99_04318,26.2398,88.5324,6.1
S99_04319,26.1838,88.5837,5.5
S99_04320,26.1172,88.6335,1.6
S99_04321,26.1811,88.6312,1.1
S99_04322,26.2247,88.6761,< 0.5
S99_04323,26.2017,88.5544,6.7
S99_04324,26.322,88.6443,0.8
S99_04325,26.3366,88.5366,< 0.5
S99_04326,26.3284,88.4705,2.8
S99_04327,26.3395,88.6652,< 0.5
S99_04328,26.3225,88.4935,0.9
S99_04329,26.3359,88.6145,3.2
S99_04330,26.3578,88.6078,1.5
S99_04331,26.3804,88.6438,< 0.5
S99_04332,26.4698,88.5396,2.2
S99_04333,26.4088,88.5593,< 0.5
S99_04334,26.3453,88.5574,< 0.5
S99_04335,26.4784,88.51,8.7
S99_04336,26.4707,88.4786,< 0.5
S99_04337,26.5296,88.4111,< 0.5
S99_04338,26.1657,88.3194,< 0.5
S99_04339,26.1451,88.2382,< 0.5
S99_04340,26.1548,88.2665,< 0.5
S99_04341,26.1228,88.3071,< 0.5
S99_04342,26.1045,88.2667,< 0.5
S99_04343,26.0768,88.2472,< 0.5
S99_04344,26.0621,88.2791,< 0.5
S99_04345,26.0323,88.2883,1.7
S99_04346,25.8317,88.2134,< 0.5
S99_04347,25.8371,88.1528,1.7
S99_04348,25.8696,88.143,< 0.5
S99_04349,25.9817,88.1578,< 0.5
S99_04350,25.887,88.1936,< 0.5
S99_04351,25.829,88.1312,< 0.5
S99_04352,25.8281,88.1304,2.2
S99_04353,26.1605,88.6593,< 0.5
S99_04354,26.1239,88.5632,0.6
S99_04355,26.1057,88.5264,< 0.5
S99_04356,26.043,88.5865,< 0.5
S99_04357,25.9843,88.5041,2.3
S99_04358,26.0297,88.4598,< 0.5
S99_04359,26.0336,88.4615,< 0.5
S99_04360,25.2254,89.0128,12.6
S99_04361,25.2403,89.0129,< 0.5
S99_04362,25.2437,88.9957,6.1
S99_04363,25.1653,88.9867,< 0.5
S99_04364,25.1819,89.0764,4.3
S99_04365,25.1951,89.1664,< 0.5
S99_04366,25.2311,89.1409,0.8
S99_04367,25.2007,89.0457,< 0.5
S99_04368,25.0391,89.1258,0.8
S99_04369,25.0218,89.1368,< 0.5
S99_04370,24.973,89.1697,1.2
S99_04371,24.9731,89.1408,0.7
S99_04372,24.9981,89.0756,< 0.5
S99_04373,25.069,89.1416,0.8
S99_04374,25.0991,89.0352,< 0.5
S99_04375,25.1382,88.9322,< 0.5
S99_04376,25.1124,88.9792,1.8
S99_04377,25.1674,88.9615,0.8
S99_04378,25.0786,88.9888,< 0.5
S99_04379,25.1558,88.9946,0.6
S99_05001,24.4165,91.4307,12.5
S99_05002,24.4648,91.4614,31
S99_05003,24.4269,91.396,10.7
S99_05004,24.4522,91.3703,18.5
S99_05005,24.505,91.3647,52.1
S99_05006,24.5044,91.3636,87.4
S99_05007,24.5318,91.3593,10.1
S99_05008,24.5313,91.3588,56
S99_05009,24.5135,91.3616,320
S99_05010,24.9972,91.231,54.9
S99_05011,24.9919,91.2004,71.8
S99_05012,24.9943,91.2584,27.5
S99_05013,24.974,91.2838,58
S99_05014,24.9937,91.301,45
S99_05015,24.935,91.2498,60.1
S99_05016,25.0931,91.3745,25.2
S99_05017,25.1175,91.3259,20.3
S99_05018,25.1175,91.3259,4
S99_05019,25.1126,91.3243,5.3
S99_05020,25.0983,91.2939,47.3
S99_05021,25.0645,91.297,44.4
S99_05022,25.1357,91.3174,29.9
S99_05023,25.1444,91.3168,13.2
S99_05024,25.1176,91.2619,57.4
S99_05025,25.1176,91.2619,47.7
S99_05026,25.1018,91.2099,1.3
S99_05027,25.1018,91.2099,6.3
S99_05028,25.15,91.2534,6.9
S99_05029,25.1295,91.2204,< 0.5
S99_05030,25.1667,91.1795,45
S99_05031,25.1028,91.1161,20.5
S99_05032,25.0937,91.1615,68
S99_05033,24.8671,90.7244,0.5
S99_05034,24.8412,90.7311,< 0.5
S99_05035,24.7803,90.7435,< 0.5
S99_05036,24.813,90.6962,< 0.5
S99_05037,24.8943,90.6815,< 0.5
S99_05038,24.9148,90.6924,20.3
S99_05039,24.9409,90.7772,< 0.5
S99_05040,24.857,90.7601,< 0.5
S99_05041,24.9466,90.5976,0.6
S99_05042,24.9505,90.5347,< 0.5
S99_05043,25.0057,90.5184,3.5
S99_05044,24.9746,90.6259,37.1
S99_05045,24.9843,90.6893,44.6
S99_05046,24.8453,90.6542,< 0.5
S99_05047,24.8486,90.6292,< 0.5
S99_05048,25.0723,90.8792,262
S99_05049,25.0579,90.9129,15.6
S99_05050,25.1117,90.8244,87
S99_05051,25.1537,90.7819,60.1
S99_05052,25.0864,90.7932,47.3
S99_05053,25.0736,90.8811,134
S99_05054,25.0241,90.8584,54.4
S99_05055,25.0075,90.8097,2.1
S99_05056,25.0324,90.9349,87.6
S99_05057,25.0221,90.6468,37.6
S99_05058,25.087,90.6621,17.5
S99_05059,25.0655,90.6955,176
S99_05060,25.1261,90.6767,2
S99_05061,25.125,90.7266,21.7
S99_05062,25.1389,90.6406,20.8
S99_05063,24.8641,90.9687,83
S99_05064,24.8587,91.0181,0.9
S99_05065,24.8459,91.0468,145
S99_05066,24.8385,90.9815,0.9
S99_05067,24.8642,90.9687,41.1
S99_05068,24.8657,90.9455,52.3
S99_05069,24.786,91.0677,105
S99_05070,24.7929,91.0147,31.7
S99_05071,24.7928,90.9688,8.5
S99_05072,24.8955,91.0146,79.4
S99_05073,24.9389,91.006,116
S99_05074,24.9528,90.997,145
S99_05075,25.0111,90.9635,35.3
S99_05076,24.9458,91.0878,101
S99_05077,24.9681,91.1369,78
S99_05078,24.8865,90.7329,18.8
S99_05079,25.0356,90.0095,5.4
S99_05080,25.0335,89.9486,38.8
S99_05081,25.0129,90.015,5.1
S99_05082,25.0129,90.0147,3.1
S99_05083,24.9805,90.0752,0.7
S99_05084,24.9383,90.0698,7.6
S99_05085,25.0466,90.0696,2.3
S99_05086,25.0466,90.0696,< 0.5
S99_05087,24.947,89.9977,< 0.5
S99_05088,24.9744,90.0153,< 0.5
S99_05089,24.9887,89.9563,115
S99_05090,24.9494,89.9616,19.7
S99_05091,25.0692,90.1308,12.3
S99_05092,25.0877,90.1834,5.3
S99_05093,25.0877,90.1834,17.3
S99_05094,25.0476,90.1667,17.7
S99_05095,25.0595,90.2337,36.5
S99_05096,25.1376,90.1918,137
S99_05097,25.1376,90.1918,33.2
S99_05098,25.1119,90.108,9.1
S99_05099,25.1601,90.1284,49.7
S99_05100,25.1826,90.1624,56.1
S99_05102,25.2125,89.9042,19.3
S99_05103,25.2125,89.9042,< 0.5
S99_05104,25.2485,89.9298,15.2
S99_05105,25.1788,89.9479,< 0.5
S99_05106,25.2248,89.9629,14.8
S99_05107,25.2248,89.9629,3
S99_05108,24.8145,89.845,0.9
S99_05109,24.7817,89.8495,14.7
S99_05110,24.7828,89.8506,230
S99_05113,24.7572,89.8647,7.4
S99_05114,24.703,89.8219,5.5
S99_05115,24.7017,89.8569,< 0.5
S99_05116,24.6476,89.8229,3.3
S99_05117,24.8458,89.8375,30.5
S99_05118,24.9662,89.8107,13.1
S99_05119,24.9472,89.8348,25.9
S99_05120,24.909,89.82,< 0.5
S99_05121,24.8942,89.8643,11.6
S99_05122,24.9246,89.8494,< 0.5
S99_05123,25.0847,89.7811,9.2
S99_05124,25.1147,89.751,4.4
S99_05125,25.1268,89.7203,13.9
S99_05126,25.125,89.8367,0.5
S99_05127,25.025,89.7333,16.3
S99_05129,25.1935,89.7561,1.6
S99_05130,25.1453,89.7505,5.1
S99_05131,25.1453,89.7505,< 0.5
S99_05132,25.1391,89.7678,45.8
S99_05133,24.8585,89.9048,22.4
S99_05134,24.8515,89.8705,50.6
S99_05135,24.7664,89.9316,8.2
S99_05136,24.8028,89.9345,< 0.5
S99_05137,24.8146,90.1194,2.8
S99_05139,23.9836,90.9562,43.1
S99_05140,23.9535,90.8762,206
S99_05141,23.9061,90.9013,1.9
S99_05142,23.8861,90.8502,153
S99_05143,23.9312,90.7754,4
S99_05144,24.0259,90.8631,1.4
S99_05145,24.0899,90.6537,24.7
S99_05146,24.0957,90.6993,53.4
S99_05147,24.1371,90.6981,< 0.5
S99_05148,24.1673,90.6923,68.6
S99_05149,24.2332,90.6916,36
S99_05150,24.2289,90.7324,4
S99_05151,24.1824,90.7718,1.1
S99_05152,24.1528,90.7594,< 0.5
S99_05153,24.0996,90.7686,< 0.5
S99_05154,23.9843,90.8707,1
S99_05155,23.9899,90.9034,53.9
S99_05156,24.0169,90.9367,194
S99_05157,23.9858,90.869,284
S99_05158,23.8101,90.7935,89.4
S99_05159,24.0397,90.9166,35.4
S99_05160,23.9723,90.6549,1.6
S99_05161,23.9399,90.6748,0.5
S99_05162,23.9749,90.6798,21.2
S99_05163,24.0086,90.6656,51.9
S99_05164,24.0004,90.6521,3.9
S99_05165,23.9393,90.6141,0.6
S99_05166,23.8891,90.5895,< 0.5
S99_05167,24.2402,89.6512,1
S99_05168,24.2614,89.6775,10.5
S99_05169,24.2675,89.6974,41.2
S99_05170,24.2986,89.6901,16.6
S99_05171,24.2974,89.6894,0.6
S99_05172,24.3138,89.6984,28.2
S99_05173,24.3309,89.6855,25.5
S99_05174,24.3575,89.6994,53.6
S99_05175,24.3861,89.4004,0.8
S99_05176,24.4489,89.3133,< 0.5
S99_05177,24.4679,89.3527,10.8
S99_05178,24.5037,89.3525,< 0.5
S99_05179,24.4899,89.3753,< 0.5
S99_05180,24.4246,89.3701,< 0.5
S99_05181,24.4247,89.3729,< 0.5
S99_05182,24.4312,89.3418,< 0.5
S99_05183,24.3951,89.3516,< 0.5
S99_05184,24.4226,89.4275,< 0.5
S99_05185,24.3124,89.5623,20.4
S99_05186,24.3364,89.5701,25.6
S99_05187,24.3825,89.5396,2.7
S99_05188,24.2722,89.579,12.5
S99_05189,24.2541,89.4999,1.3
S99_05190,24.2697,89.4717,26.4
S99_05191,24.2905,89.5189,16.7
S99_05192,24.3369,89.5251,15.9
S99_05193,24.3548,89.4616,28.4
S99_05194,24.3873,89.4581,37
S99_05195,24.3865,89.4569,25.2
S99_05196,24.2074,89.7147,1
S99_05197,24.2089,89.7153,< 0.5
S99_05198,24.1391,89.7771,0.6
S99_05199,24.1499,89.7839,3.7
S99_05200,24.1341,89.7839,2.2
S99_05201,24.0926,89.7917,< 0.5
S99_05202,24.0463,89.7813,1.1
S99_05203,24.2246,89.6955,36
S99_05204,24.2388,89.6959,12.6
S99_05205,24.4428,89.6689,65.9
S99_05206,24.4438,89.669,18.7
S99_05207,24.4606,89.6651,52.4
S99_05208,24.4975,89.6716,55.1
S99_05209,24.5156,89.6671,49.4
S99_05210,24.5099,89.6469,87.2
S99_05211,25.3755,89.469,72.4
S99_05212,25.4382,89.4481,84.1
S99_05213,25.4802,89.4667,4.1
S99_05214,25.4303,89.4928,< 0.5
S99_05215,25.4101,89.3978,20
S99_05216,25.4498,89.398,0.6
S99_05217,25.4217,89.3768,2
S99_05218,25.3565,89.3723,< 0.5
S99_05219,25.3539,89.4183,8
S99_05220,25.3536,89.4176,< 0.5
S99_05221,25.1418,89.3586,11.1
S99_05222,25.1813,89.3128,< 0.5
S99_05223,25.2068,89.2102,< 0.5
S99_05224,25.1236,89.2627,0.9
S99_05225,25.1438,89.3521,9.4
S99_05226,25.1089,89.4131,< 0.5
S99_05227,25.0993,89.4325,45.2
S99_05228,25.1033,89.4611,1
S99_05229,25.1033,89.4615,< 0.5
S99_05230,25.0789,89.3626,27.5
S99_05231,25.1542,89.4155,54.4
S99_05232,25.1853,89.4502,24.5
S99_05233,25.1903,89.3867,4
S99_05234,25.1624,89.5226,< 0.5
S99_05235,25.1294,89.5231,5.4
S99_05236,25.1092,89.5422,5.6
S99_05237,25.0901,89.5002,15.5
S99_05238,25.0766,89.5502,< 0.5
S99_05239,25.1296,89.5885,4.3
S99_05240,25.1863,89.5767,13.3
S99_05241,25.7639,89.2005,3.7
S99_05242,25.796,89.1882,1.4
S99_05243,25.8011,89.1434,0.7
S99_05244,25.7335,89.1037,0.9
S99_05245,25.7374,89.1405,1.9
S99_05246,25.6806,89.1812,3.7
S99_05247,25.7191,89.2359,0.6
S99_05248,25.7093,89.2695,< 0.5
S99_05249,25.7657,89.2794,3.1
S99_05250,25.7727,89.2418,21.6
S99_05251,25.7471,89.2332,< 0.5
S99_05252,25.7486,89.2311,< 0.5
S99_05253,25.5106,89.378,22.3
S99_05254,25.5108,89.3783,14.1
S99_05255,25.53,89.3203,< 0.5
S99_05256,25.5365,89.2759,< 0.5
S99_05257,25.5299,89.2035,< 0.5
S99_05258,25.5242,89.1625,< 0.5
S99_05259,25.4928,89.1491,< 0.5
S99_05260,25.5561,89.1927,< 0.5
S99_05261,25.5812,89.1888,< 0.5
S99_05262,25.6347,89.2016,< 0.5
S99_05263,25.5943,89.2436,7.5
S99_05264,25.5803,89.3186,10.8
S99_05265,25.59,89.3547,46.3
S99_05266,25.5905,89.354,16.3
S99_05267,25.6245,89.3564,2.1
S99_05268,25.6612,89.2788,17
S99_05269,25.6903,89.0311,< 0.5
S99_05270,25.7036,89.0002,0.8
S99_05272,25.6806,88.9909,< 0.5
S99_05273,25.6663,89.0431,< 0.5
S99_05274,25.6105,89.0169,< 0.5
S99_05275,25.6269,89.0966,< 0.5
S99_05276,25.7313,89.0832,< 0.5
S99_05277,25.6981,89.1449,34.9
S99_05278,25.725,89.2792,< 0.5
S99_05279,25.8145,89.1079,14.5
S99_05280,25.7787,89.0815,< 0.5
S99_05281,25.7971,88.9569,< 0.5
S99_05282,25.8108,89.0056,< 0.5
S99_05283,25.8101,89.0227,< 0.5
S99_05284,25.777,89.0129,< 0.5
S99_05285,25.7768,88.5653,< 0.5
S99_05286,25.8108,88.532,3.1
S99_05287,25.8551,88.539,5.4
S99_05288,25.7792,88.6739,11
S99_05289,25.7724,88.6399,2
S99_05290,25.8055,88.6061,< 0.5
S99_05291,25.6915,88.6749,3.1
S99_05292,25.7417,88.7022,3.3
S99_05293,25.6386,88.6713,5.6
S99_05294,25.5412,88.7124,< 0.5
S99_05295,25.5473,88.6751,1.8
S99_05296,25.571,88.623,< 0.5
S99_05297,25.5312,88.6187,2.1
S99_05298,25.6307,88.6305,< 0.5
S99_05299,25.6529,88.6428,< 0.5
S99_05300,25.9455,88.7222,3.5
S99_05301,25.9083,88.7267,0.6
S99_05302,25.8576,88.7438,2.7
S99_05303,25.8448,88.7774,1
S99_05304,25.8232,88.7817,3.1
S99_05305,25.8008,88.7467,< 0.5
S99_05306,25.6536,88.7864,2.5
S99_05307,25.6808,88.7689,< 0.5
S99_05308,25.7654,88.8125,1.5
S99_05309,25.7712,88.7816,13.4
S99_05310,25.7063,88.8078,< 0.5
S99_05311,25.6289,88.7704,0.5
S99_05312,25.6388,88.7175,< 0.5
S99_05313,25.5469,88.7643,< 0.5
S99_05314,25.5237,88.7601,< 0.5
S99_05315,25.394,89.0119,0.6
S99_05316,25.4319,88.9685,< 0.5
S99_05317,25.4285,88.9801,2.2
S99_05318,25.3261,88.9613,8
S99_05319,25.377,88.9682,< 0.5
S99_05320,25.3791,88.9949,< 0.5
S99_05321,25.4091,89.0553,< 0.5
S99_05322,25.428,89.0934,31.6
S99_05323,25.3951,89.1088,< 0.5
S99_05324,25.3589,89.1247,< 0.5
S99_05325,25.3219,89.1594,< 0.5
S99_05326,25.3352,89.0453,< 0.5
S99_05327,25.5,89.0152,< 0.5
S99_05328,25.5021,89.0617,< 0.5
S99_05329,25.3382,89.0033,0.5
S99_05330,25.2711,89.0068,< 0.5
S99_05331,24.8099,88.9349,< 0.5
S99_05332,24.8075,88.9375,< 0.5
S99_05333,24.8465,88.9229,3.7
S99_05334,24.8871,88.9145,< 0.5
S99_05335,24.8987,88.8852,1.4
S99_05336,24.8144,88.8806,3.2
S99_05337,24.8524,88.8825,< 0.5
S99_05338,24.8345,88.9451,1.2
S99_05339,24.7796,88.9536,< 0.5
S99_05340,24.7994,88.9638,1
S99_05341,24.9227,88.9029,< 0.5
S99_05342,24.9651,88.8986,< 0.5
S99_05343,24.9651,88.9033,14.9
S99_05344,24.9734,88.966,< 0.5
S99_05345,24.9295,88.9672,< 0.5
S99_05346,24.9297,88.9679,< 0.5
S99_05347,25.0281,88.976,< 0.5
S99_05348,24.9944,88.9697,1.5
S99_05349,24.991,88.9303,16.4
S99_05350,24.9093,88.7466,1.6
S99_05351,24.9124,88.7404,6.6
S99_05352,24.9219,88.7077,< 0.5
S99_05353,24.9533,88.7178,0.9
S99_05354,24.889,88.701,< 0.5
S99_05355,24.9473,88.7424,< 0.5
S99_05356,24.8876,88.738,< 0.5
S99_05357,24.8492,88.7363,< 0.5
S99_05358,24.8629,88.8418,< 0.5
S99_05359,24.6017,88.932,1
S99_05360,24.6241,88.9855,< 0.5
S99_05361,24.6253,89.0404,3.2
S99_05362,24.6625,88.9017,4.2
S99_05363,24.6638,88.9036,< 0.5
S99_05364,24.6758,88.8758,< 0.5
S99_05365,24.5888,89.0223,< 0.5
S99_05366,24.607,88.9771,< 0.5
S99_05367,24.6379,88.9406,1.1
S99_05368,24.8288,88.5688,< 0.5
S99_05369,24.803,88.5315,< 0.5
S99_05370,24.8053,88.5054,< 0.5
S99_05371,24.8101,88.4695,< 0.5
S99_05372,24.8549,88.4394,< 0.5
S99_05373,24.8253,88.6138,< 0.5
S99_05374,24.8652,88.6213,< 0.5
S99_05375,24.8901,88.6353,< 0.5
S99_05376,25.1429,88.5554,< 0.5
S99_05377,25.1258,88.5839,< 0.5
S99_05378,25.0983,88.5299,< 0.5
S99_06001,24.4874,90.9998,9.4
S99_06002,24.6191,91.1199,31.2
S99_06003,24.5582,91.1131,16.6
S99_06004,24.5266,91.1008,66.3
S99_06005,24.5552,91.01,81.4
S99_06006,24.5834,90.9794,29.6
S99_06008,24.4969,91.0536,5.4
S99_06009,24.4901,91.0689,27.4
S99_06010,24.4495,91.0812,86.8
S99_06011,24.4002,91.0644,82.7
S99_06012,24.4122,91.1335,0.7
S99_06013,24.3992,91.1168,11.4
S99_06014,24.1662,90.9259,217
S99_06015,24.1586,90.9326,21
S99_06016,24.1883,90.9133,31.6
S99_06017,24.1689,90.8376,32.9
S99_06018,24.1413,90.8733,49.6
S99_06019,24.1227,90.919,89.6
S99_06020,24.1599,90.9151,5.4
S99_06021,24.1334,90.9304,162
S99_06022,24.2784,90.8246,< 0.5
S99_06023,24.2509,90.7964,1
S99_06024,24.3265,90.8923,32.9
S99_06025,24.3392,90.8274,19
S99_06026,24.3403,90.8012,< 0.5
S99_06027,24.2775,90.7822,< 0.5
S99_06028,24.2508,90.7968,< 0.5
S99_06029,24.3225,90.9305,42.9
S99_06030,24.3125,90.9145,98.3
S99_06031,24.3685,90.9184,94.8
S99_06032,24.3743,90.9798,23.6
S99_06033,24.2669,90.9492,11
S99_06034,24.2868,91.0845,77.5
S99_06035,24.2706,91.0947,0.8
S99_06036,24.2568,91.1082,< 0.5
S99_06037,24.2751,91.1112,9.4
S99_06038,24.2723,91.1043,11.3
S99_06041,24.4648,90.8734,92
S99_06042,24.464,90.8684,54
S99_06043,24.3692,90.8672,176
S99_06044,24.4798,90.9465,21.6
S99_06045,24.4752,90.9316,26.8
S99_06046,24.2824,90.6382,0.9
S99_06047,24.3371,90.6198,< 0.5
S99_06048,24.3866,90.5374,< 0.5
S99_06049,24.3874,90.551,2.4
S99_06050,24.3934,90.5736,5.1
S99_06051,24.4284,90.5665,< 0.5
S99_06052,24.4284,90.5665,0.7
S99_06053,24.4485,90.5595,< 0.5
S99_06054,24.4517,90.5181,< 0.5
S99_06055,24.4471,90.3133,< 0.5
S99_06056,24.4477,90.2792,< 0.5
S99_06057,24.4144,90.3832,< 0.5
S99_06058,24.3075,90.3178,< 0.5
S99_06059,24.3273,90.3824,< 0.5
S99_06060,24.4351,90.4602,< 0.5
S99_06061,24.4165,90.4463,< 0.5
S99_06062,24.4165,90.4463,< 0.5
S99_06063,24.4067,90.3918,< 0.5
S99_06064,24.6451,90.3971,< 0.5
S99_06065,24.6259,90.4191,< 0.5
S99_06066,24.5831,90.3913,< 0.5
S99_06067,24.5852,90.3919,0.6
S99_06068,24.5426,90.3429,< 0.5
S99_06069,24.5617,90.5143,< 0.5
S99_06070,24.611,90.498,< 0.5
S99_06071,24.4812,90.3522,0.6
S99_06072,24.3712,90.3992,< 0.5
S99_06073,24.8416,90.559,< 0.5
S99_06074,24.8438,90.58,< 0.5
S99_06075,24.7361,90.5047,< 0.5
S99_06076,24.7295,90.5499,< 0.5
S99_06077,24.7561,90.5994,< 0.5
S99_06078,24.759,90.6342,109
S99_06079,24.7652,90.6662,1.2
S99_06080,24.7528,90.5746,< 0.5
S99_06081,24.7717,90.5702,2.8
S99_06082,24.5716,90.6886,< 0.5
S99_06083,24.5716,90.6886,7.8
S99_06084,24.584,90.7353,29.1
S99_06085,24.5745,90.7964,< 0.5
S99_06086,24.5799,90.7492,24.5
S99_06087,24.5368,90.7491,7.3
S99_06088,24.5311,90.704,60.8
S99_06089,24.5757,90.6203,0.7
S99_06090,24.5431,90.5609,< 0.5
S99_06091,24.7482,90.3921,< 0.5
S99_06092,24.7287,90.3698,< 0.5
S99_06093,24.6845,90.3736,1.2
S99_06094,24.6845,90.4098,< 0.5
S99_06095,24.7269,90.4117,0.6
S99_06096,24.7676,90.4441,36.1
S99_06097,24.7784,90.4361,59.4
S99_06098,24.7935,90.4067,45.7
S99_06099,24.8369,90.3404,0.7
S99_06100,24.7709,90.388,< 0.5
S99_06101,24.578,89.9731,39.9
S99_06102,24.5708,89.8565,11.8
S99_06103,24.5885,89.864,1.8
S99_06104,24.6017,89.8819,33.8
S99_06105,24.6176,89.8903,2.8
S99_06106,24.5482,89.9262,33.5
S99_06107,24.5404,89.8984,6.6
S99_06108,24.5113,89.89,4.1
S99_06109,24.3595,90.0447,39.3
S99_06110,24.3083,90.0311,17.3
S99_06111,24.3873,89.991,14.1
S99_06112,24.389,89.9906,9.7
S99_06113,24.389,89.9906,16.7
S99_06114,24.372,89.9611,45.5
S99_06115,24.4068,89.9116,14.7
S99_06116,24.3833,89.8675,7
S99_06117,24.3353,89.9191,4
S99_06118,24.2403,89.9353,1.3
S99_06119,24.2827,89.9546,21.5
S99_06120,24.2582,89.904,144
S99_06121,24.204,89.8893,17.4
S99_06122,24.2293,89.8663,30.6
S99_06123,24.2302,89.8498,0.6
S99_06124,24.248,89.8688,1.3
S99_06125,24.2593,89.8477,83.6
S99_06126,24.3242,89.8861,21.8
S99_06127,24.2942,89.9195,40.4
S99_06128,24.2468,89.9359,14.7
S99_06129,24.3191,90.1725,0.6
S99_06130,24.3168,90.1717,< 0.5
S99_06131,24.2109,90.1758,< 0.5
S99_06132,24.2762,90.1654,< 0.5
S99_06133,24.3455,90.1572,< 0.5
S99_06134,24.3523,90.2015,< 0.5
S99_06135,24.3964,90.1916,< 0.5
S99_06136,24.1526,89.9904,16.2
S99_06137,24.1751,89.952,38.9
S99_06138,24.2051,89.9368,153
S99_06139,24.1856,89.913,73.7
S99_06140,24.1403,89.9007,4.6
S99_06143,24.0611,89.882,149
S99_06144,24.0868,89.8785,30.3
S99_06145,24.2469,89.9108,20.1
S99_06146,24.0922,90.5973,0.8
S99_06147,24.0456,90.5739,< 0.5
S99_06148,24.1121,90.5726,< 0.5
S99_06149,24.1117,90.6298,< 0.5
S99_06150,24.1879,90.657,< 0.5
S99_06151,24.156,90.6298,< 0.5
S99_06153,24.1401,90.5795,< 0.5
S99_06155,24.2234,90.5775,< 0.5
S99_06156,24.1543,90.6705,< 0.5
S99_06157,23.9936,90.4521,< 0.5
S99_06158,24.0007,90.4173,< 0.5
S99_06159,23.9834,90.4253,< 0.5
S99_06160,24.0268,90.3812,< 0.5
S99_06161,24.0905,90.3452,< 0.5
S99_06162,23.9996,90.3996,< 0.5
S99_06163,24.0115,90.3241,< 0.5
S99_06164,23.9456,90.3827,0.6
S99_06165,23.8937,90.402,< 0.5
S99_06166,23.8955,90.4003,< 0.5
S99_06167,23.9829,90.6003,2.1
S99_06168,24.0111,90.5764,1.1
S99_06169,24.0078,90.5421,< 0.5
S99_06170,23.9882,90.5453,< 0.5
S99_06171,23.9778,90.5538,< 0.5
S99_06172,23.9277,90.4474,2.4
S99_06173,24.882,89.4492,< 0.5
S99_06174,24.9388,89.4081,632
S99_06175,24.967,89.4357,20.1
S99_06176,24.9051,89.5066,10.8
S99_06177,24.8636,89.4956,35.2
S99_06178,24.8796,89.4467,19.4
S99_06179,24.8352,89.4611,0.7
S99_06180,24.811,89.4849,8.6
S99_06181,24.7839,89.4751,1.7
S99_06182,24.8214,89.0438,< 0.5
S99_06183,24.8217,89.0418,1.4
S99_06184,24.8394,89.0222,1.2
S99_06185,24.7877,88.9936,1
S99_06186,24.8312,89.0749,1.4
S99_06187,24.7612,89.1017,< 0.5
S99_06188,24.7973,89.134,< 0.5
S99_06189,24.7918,89.2755,2
S99_06190,24.7627,89.248,< 0.5
S99_06191,24.8216,89.209,< 0.5
S99_06192,24.8369,89.2685,< 0.5
S99_06193,24.867,89.2462,< 0.5
S99_06194,24.8696,89.2154,< 0.5
S99_06195,24.896,89.2212,1.6
S99_06196,24.8909,89.2988,0.6
S99_06197,24.8583,89.2969,< 0.5
S99_06198,25.0069,89.3176,88
S99_06199,24.981,89.2047,2
S99_06200,24.9739,89.2582,1.4
S99_06201,25.0165,89.2838,6.3
S99_06202,25.0544,89.2679,1.9
S99_06203,25.0693,89.3269,91.7
S99_06204,25.0225,89.3323,1.7
S99_06205,25.019,89.4227,0.9
S99_06206,25.0168,89.368,41.5
S99_06207,24.9492,89.3475,2.1
S99_06208,24.8733,89.64,< 0.5
S99_06209,24.9167,89.6167,2.2
S99_06210,24.7783,89.6,< 0.5
S99_06211,24.9875,89.65,< 0.5
S99_06212,24.8929,89.5731,3
S99_06213,24.9334,89.5735,< 0.5
S99_06214,24.886,89.5631,150
S99_06215,24.9102,89.5415,37.3
S99_06216,24.8172,89.5474,0.9
